Gene	Group	BS_P1	BS_3B	BS_4B	BS_5B	BS_6B	M_P1	M_3PM	M_4PM	M_5PM	M_1M	M_2M
Zm00001d027656	M12	-0.933310172	-0.992665989	-0.714117821	-0.271172105	-0.387444302	-0.871336353	-0.364035415	0.164538977	1.459369126	1.203295405	1.706878648
Zm00001d027659	M6	0.165844744	-1.28402844	-1.2937171	-1.161245411	-0.847777756	0.09729896	1.044291392	0.329452016	0.47369038	1.443217828	1.032973386
Zm00001d027667	M15	-1.862890242	-0.566143465	-0.26338969	0.158491667	0.116442004	-1.039275336	-0.242284181	0.659351367	1.995093448	0.549987083	0.494617345
Zm00001d027671	M6	-1.381800537	0.760869983	1.227889418	0.779543293	1.266374552	-1.536290097	-0.993465999	-0.401068245	0.486262404	0.010805938	-0.219120711
Zm00001d027672	M6	-0.913760471	-0.314784926	1.302242403	0.940237239	0.805319472	-1.517089585	-1.350898647	-0.150481169	1.175136662	0.403934161	-0.379855139
Zm00001d027674	M8	-1.125412107	-0.305592	-0.792672139	-0.636659721	-0.686989652	-0.371813129	2.439405825	0.955109939	0.16550694	0.323408854	0.03570719
Zm00001d027675	M7	0.339374526	-1.065924966	-1.436489671	0.193628032	-0.545820243	0.407982547	1.836657342	1.513484109	-0.400945577	-0.466397161	-0.375548938
Zm00001d027680	M12	-0.815332503	0.194366844	-1.091796797	-0.644104586	-0.102914015	-0.241236881	-0.481892004	1.49932879	2.231516668	-0.197198893	-0.350736625
Zm00001d027681	M5	-0.492605215	-0.611541529	-0.847416235	-0.714129592	-0.847416235	-0.51936658	1.176489211	2.363838052	-0.10555971	0.352605252	0.245102581
Zm00001d027683	M6	-1.107378187	0.629537213	1.73875449	1.109911477	1.22985355	-0.876946498	-1.007514476	-0.365123661	-0.280901853	-0.392462235	-0.677729819
Zm00001d027688	M14	-1.442754028	-0.118528298	0.094002962	0.320784091	-0.119971921	-1.69926693	-0.810338121	1.145532757	1.509958612	0.476467485	0.644113392
Zm00001d027699	M1	0.887087607	-0.105590274	-0.941961445	-0.72765557	-0.530870784	1.924761221	-0.447309948	-0.227545809	1.567766149	-0.464059599	-0.934621548
Zm00001d027701	M16	-0.423721725	0.600861749	1.495382151	-1.578312388	-0.995090119	0.088257412	0.599624987	1.161518285	0.292808252	-1.38529941	0.143970805
Zm00001d027703	M8	-0.426871096	-0.84505603	-0.404032292	-0.189591924	-0.245661982	-0.400267079	2.702960572	0.175812415	-1.046818374	0.239019603	0.440506187
Zm00001d027706	M6	-0.577825026	1.033072028	1.553611761	1.073272469	0.769904301	-0.93674341	-1.751121344	-0.200860783	-0.185761767	-0.144389986	-0.633158244
Zm00001d027707	M6	0.081471537	1.87987176	0.5959612	0.193990575	1.256903557	-0.101400723	0.179072593	-0.876561819	-0.702042309	-1.112087337	-1.395179034
Zm00001d027709	M2	2.304863597	0.385319355	-0.646972259	0.014520492	-1.063037724	0.145970537	1.00704949	-0.013020583	-0.783147136	-0.213162565	-1.138383205
Zm00001d027711	M8	-0.722590593	-0.132571452	-0.217114106	-0.296093767	-0.217695039	-1.241370839	2.519556916	-0.709850823	0.131085372	-0.043903242	0.930547574
Zm00001d027714	M14	-1.403450199	-0.537424622	0.747965632	0.618458712	0.023416546	-1.385663509	-1.322588703	0.401282566	0.742724976	1.357502697	0.757775903
Zm00001d027715	M6	-0.534209852	2.558706621	0.231137943	0.685162854	-0.177251806	-1.216127468	0.202643301	-0.38156345	-0.255961215	-0.193402901	-0.919134027
Zm00001d027721	M1	-2.096642545	-0.547877233	0.297804025	0.465041173	0.667979586	-1.156553938	-0.695019769	0.329753281	0.619232987	1.040944635	1.075337797
Zm00001d027722	M6	0.016797556	1.28629935	1.359051104	0.689928942	0.580611687	-1.566468776	-0.23721872	-1.484261638	0.400853725	-0.159083831	-0.886509399
Zm00001d027723	M1	-0.233980693	-0.306022444	-0.303999799	-0.337433877	-0.291712048	3.012889022	-0.242355057	-0.320460907	-0.280433207	-0.340971418	-0.355519571
Zm00001d027727	M6	-1.055816602	0.469039671	0.372507592	1.1546545	1.20517533	-0.763508732	-1.859001948	1.065806732	0.233590347	-0.116889553	-0.705557339
Zm00001d027728	M6	-1.005218674	0.926361257	1.187469501	0.935628825	0.800746515	-1.882967769	-0.90330997	-0.601567778	0.654003979	0.098361978	-0.209507864
Zm00001d027731	M6	-1.074208455	0.17663984	0.725354056	1.137555561	2.037544222	-0.091956045	-1.474616843	-0.4290524	-0.038616666	-0.536542784	-0.432100486
Zm00001d027740	M8	-0.27781377	-0.386318496	-0.439562977	-0.413098215	-0.378708117	-0.124567249	2.973228996	-0.407999568	0.106312093	-0.223976747	-0.427495951
Zm00001d027752	M6	-1.315732371	0.37625865	1.847061539	0.854782266	0.690969149	-1.490787128	-0.964643385	-0.169900041	-0.373546171	0.409441484	0.13609601
Zm00001d027756	M2	-1.930190209	-0.633107386	-0.134666027	0.718857757	0.199152789	-1.491789567	1.370903206	0.349266831	0.864689476	0.132970182	0.55391295
Zm00001d027760	M1	1.901665321	-0.755291554	-1.092233041	-0.844845754	-1.088622777	1.60584372	-0.228281675	0.248563886	0.044776303	0.054159541	0.154266031
Zm00001d027763	M6	0.265577089	-1.793666351	0.691165282	0.133110199	-0.248421734	0.420499675	-0.885761768	-1.385294363	0.718209445	1.583626365	0.500956161
Zm00001d027769	M14	-1.727380277	-0.767168012	0.690105665	0.633707007	-0.071572133	-1.245850999	-0.972521752	1.0579037	0.755760544	0.818565239	0.828451018
Zm00001d027799	M14	-0.536869733	-0.339208313	1.693555069	0.515407764	0.869224547	-1.4933423	-1.711147445	0.035591241	0.512644983	0.528809952	-0.074665766
Zm00001d027801	M6	-0.012000954	1.121903807	0.870895976	1.591051583	1.022685454	-0.952824721	-1.303232452	-0.643091605	-1.071654115	-0.165961028	-0.457771945
Zm00001d027803	M1	1.893041003	-0.652124146	-1.117440329	-1.100315168	-1.298823345	1.251387444	0.217977759	0.289619845	0.36888202	0.089084839	0.058710077
Zm00001d027805	M1	2.043989303	-0.023689279	-1.034469999	-0.425412896	-0.471832271	0.267344745	0.119485864	0.791397104	0.996089258	-0.927488991	-1.335412837
Zm00001d027807	M6	-0.98822389	1.038572562	1.633033873	1.004199736	1.073015718	-1.061885013	-0.453698294	-0.213893437	-0.236463695	-1.087980061	-0.706677498
Zm00001d027812	M1	0.205596241	-0.22802025	-1.020027755	-0.317944097	-0.038345752	2.736047454	-0.053921604	0.354688845	-0.135530118	-0.772104226	-0.730438737
Zm00001d027813	M6	0.765278471	-0.674570679	1.086581114	1.676083373	0.739586551	0.303107417	-1.513201354	-0.370493698	-1.271854464	-0.2938166	-0.446700131
Zm00001d027816	M1	0.753577982	-0.640014827	-0.537008975	-0.625833869	-0.382062307	2.759385441	-0.021504804	-0.033167343	-0.261143292	-0.495773726	-0.516454281
Zm00001d027826	M6	-1.121857266	1.045876172	0.779935781	1.194380911	1.059309555	-1.814147227	0.51662195	-0.505676064	-0.366401335	-0.053356522	-0.734685955
Zm00001d027832	M8	-0.43793175	-0.515475431	-0.517510823	-0.476763232	-0.509875614	-0.336694469	2.575617914	-0.421424255	-0.09046852	1.256222987	-0.525696807
Zm00001d027838	M6	0.155646192	2.087252526	0.038342901	-0.580937556	1.571707731	-0.568014734	-1.20301994	-0.836842365	0.13624007	-0.420962394	-0.37941243
Zm00001d027839	M6	-0.651074472	0.144205797	1.403496487	1.704988333	0.928518667	-0.816523822	-1.04769129	-0.417290496	-0.328965997	0.360766904	-1.28043011
Zm00001d027841	M2	-1.781371949	-0.266994033	0.038921971	-0.443177359	-0.369863802	-1.510045901	0.779615479	0.372029283	1.109419194	0.940959672	1.130507445
Zm00001d027842	M1	-2.635481332	0.515642309	0.07164782	0.173341077	0.281853122	0.402130904	0.590909959	0.385003463	0.809394144	-1.066252175	0.47181071
Zm00001d027844	M1	1.277697817	-1.488452851	-0.755269473	0.025517451	-0.20014409	1.2377334	-1.519009394	1.1296879	-0.386631384	0.490052173	0.188818451
Zm00001d027845	M8	-0.560628416	1.744082053	-0.342899966	-0.610828287	0.861661244	0.63381284	-1.461077592	1.277705731	-0.268329176	-0.213178779	-1.060319654
Zm00001d027848	M6	-0.455824201	0.376850548	1.862728781	1.231379504	1.254458476	-0.760693171	-0.858538815	-0.753724922	-0.694119768	-0.571104393	-0.631412039
Zm00001d027850	M14	-1.309721899	-1.230968098	0.943334673	0.225628629	-0.519862977	-1.259515398	-0.536396613	0.846464495	0.519101546	1.196594403	1.125341239
Zm00001d027851	M14	1.847056384	-0.401587276	-0.950417994	-0.975746874	-0.542591688	1.397205285	1.264177587	-0.590272347	-0.43885053	-0.321304653	-0.287667895
Zm00001d027852	M6	0.017305414	-0.624056504	-1.277328692	-1.207041091	-0.790251731	0.295361175	1.873033706	-0.297644866	0.541362403	1.382980873	0.086279313
Zm00001d027856	M8	0.236103991	-1.05509553	-0.827470214	-1.042627241	0.036006979	-0.466556561	2.162616881	-0.410845103	-0.41107852	0.540714837	1.238230481
Zm00001d027859	M2	-1.127143169	-0.163632444	-1.135947553	-1.152268225	-0.621613014	-0.231756596	0.987317809	0.010530589	1.645567171	0.469267826	1.319677605
Zm00001d027861	M6	-1.874721655	0.248783318	1.160381309	1.080907865	1.20194254	-1.39875555	-0.457125257	-0.243045668	-0.253031804	0.139851173	0.394813729
Zm00001d027868	M1	1.375530554	-0.505321805	-0.937712972	-0.690836686	-0.902952612	-0.542671836	-0.712755031	0.011321752	-0.153077881	1.827121145	1.231355372
Zm00001d027869	M6	-0.529070864	1.386933745	0.73748023	1.084352321	0.395546272	-1.220950808	-0.45194499	1.293130101	-1.19100418	-0.790807966	-0.713663862
Zm00001d027871	M14	-1.300597306	-0.231084745	1.341071481	1.092020005	0.672422695	-1.195257184	-1.595760875	0.500517458	0.689719559	0.248237499	-0.221288587
Zm00001d027872	M14	-1.756811765	-0.172638298	1.050354671	0.359899267	-0.204014678	-1.37808418	-0.943818337	1.282563534	0.457485416	0.890908297	0.414156073
Zm00001d027874	M14	1.537513828	0.483067153	-0.595452996	-0.402299675	-0.372472929	1.686896286	0.955107853	-1.222556528	-0.839548027	-0.744458236	-0.485796729
Zm00001d027876	M6	-1.231308033	0.300150466	1.168497736	1.422769036	1.65280338	-0.59863555	-0.73342727	-0.569208973	-0.937633968	-0.062941798	-0.411065027
Zm00001d027877	M1	1.825350087	-0.65534029	-0.867438914	-0.479519133	-0.606227215	2.072953473	-0.026236766	-0.438156772	-0.585192164	-0.237620602	-0.002571703
Zm00001d027878	M2	2.389789431	0.905177775	-0.489611878	-0.616406887	-0.608956099	0.416353369	0.699045325	-0.674026057	-0.689983353	-0.652205036	-0.679176591
Zm00001d027879	M12	-0.27090013	-1.284961766	-0.644261438	-0.923057063	-0.705477809	-0.600062385	0.040094385	0.342915201	1.02257016	1.055463512	1.967677332
Zm00001d027884	M1	-1.878671497	0.620391464	0.097305169	-0.074053443	0.510510766	-1.128881174	1.592750166	-0.287489536	-0.863033721	1.002004712	0.409167093
Zm00001d027885	M12	-0.718243693	-1.273024146	-0.455131603	-0.536105885	-0.767618479	-0.544508074	-0.513380736	0.84240962	0.946206202	1.677560894	1.341835898
Zm00001d027886	M6	-0.322731082	2.100167586	0.407325696	-0.098200348	0.558268199	-1.161823851	-0.467707713	-0.866697163	1.06873082	0.02182436	-1.239156504
Zm00001d027887	M12	-1.061064941	-0.814359534	-0.929151501	-0.626012249	-0.753094428	-0.112564552	1.321188558	0.885539013	0.416114999	-0.229344613	1.902749248
Zm00001d027888	M8	-1.354207163	0.014340271	-0.953871356	-0.916909446	-0.457720406	-0.664473598	1.051834876	0.041891909	0.311913418	1.834164422	1.093037073
Zm00001d027893	M7	0.986864588	0.187850299	-0.703538329	-0.491248683	-0.703973701	0.855847269	2.32506594	-0.769642463	-0.715079578	-0.337223163	-0.634922179
Zm00001d027895	M6	-0.387105205	0.107128239	1.080035888	1.666798729	0.655975554	-2.055436729	-0.534120623	0.156033336	0.317252519	-0.102039113	-0.904522593
Zm00001d027896	M14	-0.673106952	0.483854492	0.659652507	1.142482113	-0.098753223	-2.206153556	-1.05219665	0.76007522	0.984775118	-0.143361696	0.142732627
Zm00001d027901	M6	1.87239864	-0.530482066	-1.348999154	-0.694864169	-0.368108903	1.177241585	1.106741654	-0.602912982	-0.677384762	0.445035475	-0.378665318
Zm00001d027903	M6	-0.577745056	0.261262373	2.140727442	0.592062545	0.730811646	0.004831918	-1.482897999	-0.771348284	0.538989792	-0.634467619	-0.802226759
Zm00001d027904	M1	0.317398091	-0.864999386	-0.843955342	-0.733540649	-0.612817513	2.623154146	0.295300588	0.557708201	-0.178517387	-0.449350544	-0.110380207
Zm00001d027919	M2	1.416046835	0.047487975	0.858360054	1.042232058	0.775988471	0.664470315	-1.147126955	-0.769996289	-1.481400713	-0.57264631	-0.833415441
Zm00001d027922	M3	2.07792467	0.248623731	0.8130275	0.957976306	-0.029945338	0.067027611	-0.820278922	-0.68155835	-0.607456243	-0.523330026	-1.50201094
Zm00001d027929	M6	1.118692729	-0.99278443	-1.179023059	-1.209274347	-1.166632701	1.459117538	0.893381922	0.078080953	0.310007583	-0.032018947	0.720452758
Zm00001d027934	M14	-1.631506046	-0.728646576	0.787007232	0.680301718	0.319866414	-1.56028896	-0.85167126	0.500759757	1.148489456	0.64448448	0.691203784
Zm00001d027936	M1	-2.155827825	0.069840069	0.146529365	0.503143668	0.595831567	-1.456000171	-0.601661028	0.969934077	0.450454615	0.752917508	0.724838157
Zm00001d027939	M6	0.244391922	1.940359662	0.60970464	0.663803083	0.441716886	-0.59131059	0.772099942	-1.060554958	-1.035200635	-0.825992336	-1.159017617
Zm00001d027941	M6	-0.838542732	1.326621345	1.146688972	0.807971165	0.946811605	-1.778270254	-0.874309265	-0.233462668	-0.683700441	-0.232323739	0.412516011
Zm00001d027944	M8	0.729624518	-0.076145658	2.069854953	0.51700895	0.112401292	-0.277067261	-1.791083827	-0.391465438	-1.046266339	-0.343684292	0.496823103
Zm00001d027950	M14	0.239777088	-0.527329819	0.591305474	0.553912386	-0.711420145	-1.704563726	-0.496906712	1.608370113	-0.059876628	-0.893492429	1.400224397
Zm00001d027962	M1	-1.625135568	0.981257162	1.382533737	1.150815608	0.866787886	-1.313278248	-0.439636429	-0.543780925	0.113247286	-0.190454999	-0.38235551
Zm00001d027965	M12	-0.27334166	-1.185574791	-0.883616577	-0.838121663	-0.772155637	0.114639612	-0.630239032	1.328142965	0.399856237	0.951201073	1.789209474
Zm00001d027966	M8	1.69327873	0.911164789	0.343606512	0.71572789	0.004071162	0.526440161	-1.799000004	-1.284541156	-0.402215426	-0.573200908	-0.13533175
Zm00001d027967	M1	1.460456347	-0.32087	0.652934554	-0.301956003	-1.524556183	1.76666364	-1.006829296	-0.809620447	-0.210277076	0.296352059	-0.002297595
Zm00001d027971	M6	-0.445207089	1.930542049	0.327784618	-0.26065987	-0.448206732	-1.537390816	1.443828892	-0.15280722	0.475560841	-0.430328017	-0.903116655
Zm00001d027973	M1	-0.286895972	0.197380021	-0.624350492	-0.552518102	-0.642118821	2.764190895	0.447543819	-0.552478777	0.131032111	-0.109905664	-0.771879018
Zm00001d027975	M2	0.505372626	0.431812905	-0.532299245	-0.503576162	0.918413291	2.30619276	0.193169539	-0.894609727	-0.608989917	-0.871054614	-0.944431456
Zm00001d027976	M14	-1.637827684	-0.261317925	0.464135611	0.096432835	0.545444194	-1.307701823	-1.346046605	0.619903722	0.864419735	1.253086287	0.709471653
Zm00001d027982	M9	-0.078310831	-1.149537721	-0.51127708	-0.851045099	-0.86164402	1.394843521	-1.187283679	1.654161688	0.526163129	0.602728311	0.461201783
Zm00001d027988	M1	1.405270034	0.119465815	-0.698225102	-0.416050834	-0.478475799	2.35329487	0.00912995	-0.465223278	-0.995007394	-0.537316349	-0.296861913
Zm00001d027991	M1	1.802938413	-0.715212115	-0.772566063	-0.899282506	-0.666551241	1.805159498	-0.211680386	-0.405783556	-0.253692477	-0.47627378	0.792944213
Zm00001d027996	M8	-0.712256954	0.111948131	-1.065814414	-0.992474452	-0.656031676	0.059841627	2.140890868	-0.538005539	-0.311819003	1.098130897	0.865590516
Zm00001d027998	M1	0.560680267	-0.410377259	-0.609628294	-0.618736375	-0.606359925	2.781878423	-0.012774928	0.225391372	-0.507012424	-0.288068033	-0.514992823
Zm00001d027999	M14	-1.354694265	-1.391688563	-0.134765561	0.089485998	-0.232645719	-0.919676651	-0.245278084	1.716158085	0.433981651	0.898738937	1.140384171
Zm00001d028002	M6	1.065496498	-0.48129369	-1.2158171	-1.187546475	-1.525119767	1.070279109	-0.046071636	0.794022295	1.267733997	0.129793855	0.128522914
Zm00001d028005	M8	-1.61391317	0.647704326	-0.101729314	0.135863785	-0.664518499	-1.285212735	1.830586149	-0.133349173	-0.428469301	0.817465975	0.795571957
Zm00001d028006	M12	-0.533469612	0.537588502	-1.285619485	-1.373922061	-0.731771264	0.041221476	-0.424452981	1.578450761	1.469774051	0.718907052	0.003293559
Zm00001d028009	M6	-0.53881965	0.681828445	1.640280098	-0.101662047	0.963786917	-1.174344762	-1.887081025	0.738193316	0.143533432	-0.211556816	-0.254157908
Zm00001d028010	M15	-1.253970632	-0.658182521	-0.387800714	-0.34160915	0.336534151	-1.497996897	-0.375573176	1.295132262	1.675620721	0.688904645	0.518941311
Zm00001d028011	M1	0.769805403	-0.707329969	-0.998353687	-0.850884894	-0.59857876	2.321679251	0.866297952	0.404352554	-0.391802449	-0.545671995	-0.269513408
Zm00001d028018	M6	-0.955995225	0.37223734	1.228844166	0.72028568	1.371404084	-1.304298049	-1.477405591	-0.420148421	0.096786442	0.855062923	-0.486773349
Zm00001d028020	M5	0.002837119	0.833759703	0.147533031	0.805894078	1.128773962	0.314752784	-1.501584995	-1.226244064	-1.075200582	1.329671067	-0.760192103
Zm00001d028024	M12	-0.051765269	-1.58797805	0.145342418	-0.776357229	-0.990754012	-0.177402695	-0.405087259	1.975291361	0.132543966	0.515841423	1.220325345
Zm00001d028025	M4	-0.599888891	-2.294582198	-0.078898671	0.245793993	0.261977021	-0.688143834	1.003026992	1.299565382	-0.308621953	0.190337816	0.969434344
Zm00001d028034	M6	-0.909623747	0.814972919	1.406243285	1.565147338	1.149772363	-0.794307055	-0.680885707	-0.716231756	-0.695946614	-0.473286751	-0.665854275
Zm00001d028038	M12	0.976251515	-1.495966329	-0.068381788	-0.752307221	-0.663633251	-0.586309886	-0.973958072	0.932496717	-0.055263847	1.23669467	1.450377492
Zm00001d028039	M6	-0.056875574	0.482843755	1.623313944	1.345417185	0.991044482	-1.229615095	-0.873772216	-1.073451468	-0.773913456	0.110286361	-0.545277917
Zm00001d028040	M2	1.517348835	-0.178790508	0.096979274	-0.140138297	-0.128193059	2.170544318	-0.00698297	-0.715373022	-0.606696526	-0.928110145	-1.0805879
Zm00001d028043	M1	-1.57500755	0.869353573	0.084419027	0.757229244	-0.09619284	-0.744343573	-1.258498964	0.875040677	-0.187185574	1.73808119	-0.46289521
Zm00001d028045	M2	-1.359988046	-0.60499852	-0.086534616	-0.372183324	-0.319650838	-1.204694054	-0.561496119	1.675022418	1.376523366	0.784946431	0.673053303
Zm00001d028050	M6	-0.964261127	1.302088516	1.404032561	0.787537019	1.188203921	-1.313553744	-0.858393902	-0.483882415	-0.298863347	0.002392905	-0.765300386
Zm00001d028053	M6	-0.862852847	0.653240161	1.114456893	1.766181136	-0.069686251	-1.587834396	-1.090558361	-0.24741061	0.618793829	0.216516228	-0.510845782
Zm00001d028054	M1	-2.350359009	0.312039605	-0.121152983	0.173755928	0.497151054	-1.091600125	1.450403506	0.399464168	0.196485491	-0.207698032	0.741510397
Zm00001d028055	M6	-1.315250752	0.159265648	0.314146047	1.068449511	2.188817219	-0.958765901	0.157717696	-0.594208549	-0.91049607	-0.256516493	0.146841644
Zm00001d028062	M8	0.435252	-0.956862566	-0.052240862	-0.263076875	0.414771085	-0.09281041	-2.335605415	0.943579246	0.152570214	1.48330963	0.271113953
Zm00001d028064	M8	-0.173740178	-0.787949226	-0.118136909	0.576921902	0.825604566	0.524463623	2.319789215	-0.465626323	-0.979539155	-0.913177633	-0.808609884
Zm00001d028071	M14	-0.405145787	-1.680090077	-0.202891953	0.28858402	0.217794555	-1.500456714	-0.625558736	0.854074393	0.589559337	1.025201013	1.438929948
Zm00001d028073	M6	1.782745749	-1.372317228	-1.287738506	-1.045630436	-0.723489445	0.513451165	0.371354581	0.957712403	0.328811421	-0.011233004	0.486333299
Zm00001d028075	M2	1.858724337	0.898725827	0.710439619	0.564243918	0.548353404	-0.530904256	-0.297484854	-1.391325903	-1.326785197	-0.437681164	-0.596305731
Zm00001d028088	M12	1.095214072	0.454157212	1.17119989	0.938408473	0.490373108	0.122539438	0.418461519	-0.639628762	-1.241755317	-1.317595359	-1.491374274
Zm00001d028093	M8	1.294477023	-0.148837041	1.198035475	-0.24296776	1.137671543	0.003904199	-1.771738437	0.270539917	-0.485798665	0.171550714	-1.426836968
Zm00001d028094	M1	0.770846211	-0.893686839	-0.154623535	0.500073241	-0.049224885	2.455568446	-0.894171459	-0.450491137	-0.985917848	-0.524597163	0.226224968
Zm00001d028096	M6	-0.516305754	1.545139268	1.514213193	0.977081859	0.837672213	-0.655143814	-1.037816557	-0.41755639	-0.614970489	-0.762746423	-0.869567106
Zm00001d028097	M1	1.857943029	0.309289751	-0.130936837	0.222410185	-1.214036785	0.273158626	-0.895727045	0.986450447	-0.017326613	-1.718796394	0.327571635
Zm00001d028098	M6	-0.061838655	0.199890518	1.766572577	1.077605901	0.679159637	-1.27312662	-0.135249771	-0.801069367	0.116500676	0.134611235	-1.703056131
Zm00001d028102	M14	-1.210622046	-0.004312816	0.726557705	0.643775664	0.07033288	-1.572778159	-1.626535272	0.59661084	1.139100083	0.774163887	0.463707234
Zm00001d028104	M6	0.181060856	1.596213333	1.463289199	1.041093641	0.381556971	-0.215988946	-0.972189841	-0.801347058	-0.862104826	-0.782220312	-1.029363019
Zm00001d028105	M6	-1.196635301	1.221185328	0.802257697	1.744780347	1.000510278	-0.758954268	-0.632929504	-0.759054704	-0.275819769	-0.345602046	-0.799738059
Zm00001d028109	M6	-0.070274131	1.187332536	1.229095469	0.931430518	0.335575276	-0.821430243	-0.854176315	-0.283266509	0.971931266	-0.983952075	-1.642265794
Zm00001d028112	M12	0.205845542	1.278932495	0.576780264	0.228211052	1.131800444	0.891745357	0.003913591	-1.265738068	-0.7248226	-1.879872021	-0.446796055
Zm00001d028113	M6	-1.043396546	1.206103259	1.522170983	0.901420458	1.085533023	-0.950335527	-1.139048986	-0.472453364	0.086968082	-0.5762413	-0.620720083
